sample_key,dataset_partition,sample_id,site_token,nominal_level_token,sequence_token,uav_E,uav_N,gps_member,uav_member,coordinate_schema,crs_status,nominal_level_status,uav_crc32,uav_file_size,query_id,sequence_index,ordered_group_id,sequence_provenance,verified_timestamp_available,verified_fixed_frame_interval
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000119,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000119,Hangdian,80,119,120.33698197222222,30.31655727777778,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000119/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000119/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,787559391,43789,q_000896,119,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000120,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000120,Hangdian,80,120,120.33718869444444,30.31655511111111,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000120/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000120/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1464981554,43975,q_000897,120,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000121,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000121,Hangdian,80,121,120.33739594444444,30.31655433333333,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000121/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000121/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3859714090,43438,q_000898,121,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000122,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000122,Hangdian,80,122,120.33760358333332,30.31655177777778,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000122/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000122/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3208314874,42720,q_000899,122,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000123,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000123,Hangdian,80,123,120.3378115,30.31654925,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000123/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000123/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3536338325,43649,q_000900,123,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000124,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000124,Hangdian,80,124,120.33801969444444,30.316547916666668,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000124/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000124/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1813006492,41261,q_000901,124,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000125,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000125,Hangdian,80,125,120.33822869444444,30.316546111111112,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000125/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000125/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3317444129,39971,q_000902,125,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000126,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000126,Hangdian,80,126,120.33843647222224,30.316544416666662,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000126/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000126/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,892686573,40937,q_000903,126,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000127,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000127,Hangdian,80,127,120.33864430555556,30.31654380555556,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000127/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000127/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,4266350658,42643,q_000904,127,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000128,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000128,Hangdian,80,128,120.3388523888889,30.316542166666668,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000128/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000128/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3921454265,45588,q_000905,128,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000129,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000129,Hangdian,80,129,120.33906072222224,30.316539694444444,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000129/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000129/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,731147113,45602,q_000906,129,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000130,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000130,Hangdian,80,130,120.33926825,30.31653877777778,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000130/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000130/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,871831147,45078,q_000907,130,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000131,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000131,Hangdian,80,131,120.33947688888888,30.31653755555556,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000131/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000131/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2219423045,43488,q_000908,131,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000132,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000132,Hangdian,80,132,120.3396865,30.31653763888889,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000132/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000132/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3204306422,44170,q_000909,132,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000133,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000133,Hangdian,80,133,120.33989447222224,30.31653580555556,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000133/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000133/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,236378162,43007,q_000910,133,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000134,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000134,Hangdian,80,134,120.34010113888888,30.31653405555556,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000134/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000134/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1398678733,42902,q_000911,134,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000135,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000135,Hangdian,80,135,120.34030844444445,30.316531972222226,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000135/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000135/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1671141634,43213,q_000912,135,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000136,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000136,Hangdian,80,136,120.34030483333332,30.316353,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000136/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000136/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,941839160,44065,q_000913,136,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000137,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000137,Hangdian,80,137,120.34009780555556,30.31635288888889,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000137/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000137/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3540384331,44280,q_000914,137,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000138,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000138,Hangdian,80,138,120.33989102777778,30.31635211111111,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000138/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000138/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3727330124,44652,q_000915,138,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000139,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000139,Hangdian,80,139,120.33968397222222,30.316352416666668,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000139/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000139/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,945821030,44365,q_000916,139,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000140,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000140,Hangdian,80,140,120.33947625,30.316352916666663,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000140/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000140/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2948630409,43613,q_000917,140,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000141,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000141,Hangdian,80,141,120.33926847222222,30.316353083333333,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000141/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000141/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,529043734,44925,q_000918,141,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000142,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000142,Hangdian,80,142,120.33905977777778,30.31635358333333,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000142/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000142/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1152682699,45562,q_000919,142,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000143,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000143,Hangdian,80,143,120.33885133333334,30.316355055555555,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000143/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000143/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,761888218,44910,q_000920,143,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000144,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000144,Hangdian,80,144,120.33864397222224,30.316355527777777,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000144/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000144/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,616801079,42305,q_000921,144,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000145,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000145,Hangdian,80,145,120.33843513888888,30.316355666666663,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000145/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000145/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3828057439,41579,q_000922,145,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000146,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000146,Hangdian,80,146,120.33822736111112,30.316355472222224,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000146/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000146/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3271802082,41763,q_000923,146,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000147,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000147,Hangdian,80,147,120.33802016666668,30.31635458333333,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000147/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000147/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,27309286,43509,q_000924,147,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000148,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000148,Hangdian,80,148,120.33781252777776,30.316353888888887,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000148/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000148/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3540865705,44856,q_000925,148,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000149,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000149,Hangdian,80,149,120.33760488888888,30.316354416666663,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000149/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000149/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2308757911,44428,q_000926,149,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000150,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000150,Hangdian,80,150,120.33739727777778,30.31635458333333,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000150/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000150/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2159755254,44437,q_000927,150,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000151,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000151,Hangdian,80,151,120.33718938888887,30.316354666666665,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000151/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000151/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1622465942,45296,q_000928,151,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000152,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000152,Hangdian,80,152,120.33698044444444,30.316355416666667,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000152/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000152/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,672762805,44424,q_000929,152,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000153,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000153,Hangdian,80,153,120.3369786388889,30.316174194444443,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000153/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000153/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1495369216,44058,q_000930,153,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000154,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000154,Hangdian,80,154,120.33718430555555,30.316171722222222,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000154/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000154/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,263220224,44382,q_000931,154,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000155,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000155,Hangdian,80,155,120.33739161111112,30.316170222222222,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000155/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000155/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,4218881269,43271,q_000932,155,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000156,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000156,Hangdian,80,156,120.33760044444443,30.31616880555556,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000156/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000156/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2303505048,42807,q_000933,156,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000157,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000157,Hangdian,80,157,120.33780911111111,30.316167805555555,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000157/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000157/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,993504492,42654,q_000934,157,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000158,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000158,Hangdian,80,158,120.33801675,30.316167,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000158/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000158/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3517168191,42187,q_000935,158,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000159,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000159,Hangdian,80,159,120.338224,30.316164861111112,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000159/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000159/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3955146662,40953,q_000936,159,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000160,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000160,Hangdian,80,160,120.33843025,30.316164277777776,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000160/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000160/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1299764991,41084,q_000937,160,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000161,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000161,Hangdian,80,161,120.33863747222222,30.31616280555556,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000161/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000161/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3001524088,42078,q_000938,161,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000162,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000162,Hangdian,80,162,120.33884638888888,30.31616280555556,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000162/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000162/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,527362705,43862,q_000939,162,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000163,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000163,Hangdian,80,163,120.33905436111112,30.316164,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000163/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000163/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3799943647,43791,q_000940,163,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000164,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000164,Hangdian,80,164,120.33926244444444,30.316163416666665,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000164/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000164/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,691080340,41309,q_000941,164,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000165,merge_test_700-1800_cr0.95_stride100,Hangdian_80_000165,Hangdian,80,165,120.33947066666668,30.31616286111111,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000165/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Hangdian_80_000165/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2764886392,38819,q_000942,165,Hangdian__80,DATASET_SAMPLE_NAME_ORDERING,False,False
